method,query,product_id,score,rank,relevance_score
BM25,dogs make me happy you not so much,B075YKRJFP,15.463029,10,0
BM25,dolce vita sandals for women,B07JMD2K4V,30.195453,1,2
BM25,dolce vita sandals for women,B00BI48PRW,27.539638,2,0
BM25,dolce vita sandals for women,B01773B236,26.290649,3,0
BM25,dolce vita sandals for women,B0854K6TF5,25.829625,4,0
BM25,dolce vita sandals for women,B08691HVBY,25.405183,5,0
BM25,dolce vita sandals for women,B08JM56HV9,23.68008,6,0
BM25,dolce vita sandals for women,B085NZJP1C,23.275817,7,0
BM25,dolce vita sandals for women,B000Q0VBOS,22.678716,8,0
BM25,dolce vita sandals for women,B07T14RVNG,22.545308,9,0
BM25,dolce vita sandals for women,B07DP1DSQM,22.44457,10,0
BM25,doll sets for girls age 5,B07TJNPV76,29.834972,1,0
BM25,doll sets for girls age 5,B071KBMH23,27.397164,2,0
BM25,doll sets for girls age 5,B01BOV5L2A,25.856364,3,0
BM25,doll sets for girls age 5,B07GZ1NRJ1,24.183711,4,0
BM25,doll sets for girls age 5,B0771BJW17,24.111543,5,0
BM25,doll sets for girls age 5,B07CQC5MD7,22.21319,6,0
BM25,doll sets for girls age 5,B00P6JFIRK,21.539658,7,0
BM25,doll sets for girls age 5,B07B4W6XDT,21.148973,8,0
BM25,doll sets for girls age 5,B086YW9YB7,21.14385,9,0
BM25,doll sets for girls age 5,B07KF59712,21.06652,10,0
BM25,doll soccer ball,B07XD6DXBW,24.285026,1,3
BM25,doll soccer ball,B0834SQ4JL,20.629611,2,0
BM25,doll soccer ball,B07L9VHN7S,19.437034,3,0
BM25,doll soccer ball,B082TLW773,19.388695,4,0
BM25,doll soccer ball,B07D8GXTR8,19.284418,5,0
BM25,doll soccer ball,B07C32RQMS,19.047957,6,0
BM25,doll soccer ball,B07VPLBBXL,18.145397,7,0
BM25,doll soccer ball,B07349SH9W,17.540947,8,0
BM25,doll soccer ball,B01LETPL9U,16.848689,9,0
BM25,doll soccer ball,B001K9D29G,16.819816,10,0
BM25,door lock holder,B082NPYT1W,16.298908,1,0
BM25,door lock holder,B07T5S1THG,16.230508,2,0
BM25,door lock holder,B07B3P2SFW,16.200607,3,0
BM25,door lock holder,B094HYMQFJ,15.933056,4,0
BM25,door lock holder,B078Z842JT,15.930159,5,0
BM25,door lock holder,B01J6YMSYG,15.818903,6,0
BM25,door lock holder,B07GSPLS7N,15.513712,7,0
BM25,door lock holder,B07BN9L1KV,15.508011,8,0
BM25,door lock holder,B0082KC382,15.15961,9,0
BM25,door lock holder,B06WW2HHZC,15.084032,10,0
BM25,doorbell camera without subscription,B07ZJS3L5Y,23.122538,1,0
BM25,doorbell camera without subscription,B07W8SGKBB,21.289979,2,0
BM25,doorbell camera without subscription,B071DZYTKY,19.309506,3,0
BM25,doorbell camera without subscription,B07FZ9JGXT,18.628463,4,0
BM25,doorbell camera without subscription,B076JKHDQT,17.12884,5,0
BM25,doorbell camera without subscription,B08F1DYRBM,16.933824,6,0
BM25,doorbell camera without subscription,B083Y92DG4,16.647811,7,0
BM25,doorbell camera without subscription,B0842BYVSY,16.295555,8,0
BM25,doorbell camera without subscription,B07H4VQPK3,15.803526,9,0
BM25,doorbell camera without subscription,B07H4ND819,15.662599,10,0
BM25,dots,B004L6GHZG,12.664951,1,0
BM25,dots,B00II5TM6W,11.533897,2,0
BM25,dots,B06X9HBL9P,11.191903,3,0
BM25,dots,B07N7MLRJ9,11.077479,4,0
BM25,dots,B07S92RWFT,10.930884,5,0
BM25,dots,B0833FWHTV,10.867315,6,0
BM25,dots,B00LOQ32I6,10.828708,7,0
BM25,dots,B079624FFS,10.65581,8,0
BM25,dots,B00004WFTD,9.973347,9,0
BM25,dots,B074G21VTK,9.887537,10,0
BM25,dots coloring book,B0848QBTHV,26.638957,1,0
BM25,dots coloring book,B087L6WQ4W,19.475438,2,0
BM25,dots coloring book,1947243470,18.664267,3,0
BM25,dots coloring book,1979601739,18.617886,4,0
BM25,dots coloring book,B01N6ELTBA,18.384703,5,0
BM25,dots coloring book,1338029991,18.299564,6,0
BM25,dots coloring book,1677020407,18.254975,7,0
BM25,dots coloring book,B081H9R7FT,18.207719,8,0
BM25,dots coloring book,1539486125,18.144707,9,0
BM25,dots coloring book,0486452212,18.028485,10,0
BM25,double picture frame 4x6,B01N9RYIKI,26.158189,1,0
BM25,double picture frame 4x6,B0777K3S7N,25.295638,2,0
BM25,double picture frame 4x6,B0814D49M7,23.730865,3,3
BM25,double picture frame 4x6,B08QYX4PB6,23.324365,4,0
BM25,double picture frame 4x6,B00V8RSPMY,22.616937,5,0
BM25,double picture frame 4x6,B07P6T46YX,22.348186,6,0
BM25,double picture frame 4x6,B07CVT28KP,22.155965,7,0
BM25,double picture frame 4x6,B081HXSP6R,22.011601,8,0
BM25,double picture frame 4x6,B0178R696G,21.627397,9,0
BM25,double picture frame 4x6,B08S39KVKT,20.592788,10,0
BM25,double seater sofa,B07FF21Q4Q,22.321247,1,2
BM25,double seater sofa,B0727MZDQK,19.298656,2,0
BM25,double seater sofa,B07Y6J4HH7,18.149034,3,0
BM25,double seater sofa,B000XEC01A,17.831915,4,0
BM25,double seater sofa,B07GRLKXYM,12.947729,5,0
BM25,double seater sofa,B07YCX6254,12.282699,6,0
BM25,double seater sofa,B01N29JSKX,12.248453,7,0
BM25,double seater sofa,B095HM954J,12.059509,8,0
BM25,double seater sofa,B0913F8D1Q,10.766001,9,0
BM25,double seater sofa,B081GQWVHF,10.620563,10,0
BM25,double towel bar bronze,B0029P8TPC,21.404477,1,3
BM25,double towel bar bronze,B077VQJ7D1,21.141773,2,0
BM25,double towel bar bronze,B000WLDNYC,19.147866,3,0
BM25,double towel bar bronze,B000WL8CRK,17.521752,4,0
BM25,double towel bar bronze,B000IJRNV2,17.471623,5,0
BM25,double towel bar bronze,B0744PJGMS,16.95411,6,0
BM25,double towel bar bronze,B0795S37PQ,16.577753,7,0
BM25,double towel bar bronze,B00721XVFQ,16.103382,8,0
BM25,double towel bar bronze,B0799ZN5RD,16.009179,9,0
BM25,double towel bar bronze,B06XH5STMH,15.499583,10,0
BM25,double umbrella stroller,B0786PC3M5,21.348632,1,0
BM25,double umbrella stroller,B07VP8V5YS,19.862969,2,0
BM25,double umbrella stroller,B07VT5H8YG,19.710419,3,0
BM25,double umbrella stroller,B01JRY07J8,19.626669,4,2
BM25,double umbrella stroller,B07NHRZDRM,19.3106,5,0
BM25,double umbrella stroller,B07SDH646B,16.34618,6,0
BM25,double umbrella stroller,B07G957K4P,15.323818,7,0
BM25,double umbrella stroller,B07NZQ5SJF,15.311785,8,0
BM25,double umbrella stroller,B07P373N18,14.750744,9,0
BM25,double umbrella stroller,B01DNP2JZW,14.656013,10,0
BM25,double zipper wristlet,B07YBQZ3J5,20.93904,1,0
BM25,double zipper wristlet,B07XFG3PZ1,18.514775,2,0
BM25,double zipper wristlet,B07XFG473B,18.475164,3,0
BM25,double zipper wristlet,B014K09TWK,18.433173,4,0
BM25,double zipper wristlet,B07NPW9QBB,18.202562,5,0
BM25,double zipper wristlet,B0924QVLKW,16.907289,6,0
BM25,double zipper wristlet,B07SXDCNP7,15.015967,7,3
BM25,double zipper wristlet,B00K4W20FW,14.820506,8,0
BM25,double zipper wristlet,B08F3KSHX4,13.784508,9,0
BM25,double zipper wristlet,B01FLNKEEM,13.424522,10,0
BM25,doxie go,B01MRH9395,27.456367,1,1
BM25,doxie go,B073X612Q2,26.607696,2,1
BM25,doxie go,B08399BPZ5,19.295336,3,1
BM25,doxie go,B086VYHS9S,6.432877,4,0
BM25,doxie go,B07YS1BF9S,6.369898,5,0
BM25,doxie go,B07SJYZLN7,6.367784,6,0
BM25,doxie go,B0130JRWSU,6.361709,7,0
BM25,doxie go,B07B43NGQV,6.350492,8,0
BM25,doxie go,B00FBM6GAK,6.326712,9,0
BM25,doxie go,B00JB13A38,6.325203,10,0
BM25,dr squatch soap,B083RB8466,27.25354,1,0
BM25,dr squatch soap,B07NVM9PJ4,26.652874,2,1
BM25,dr squatch soap,B00SKOSEKG,25.369329,3,0
BM25,dr squatch soap,B01AL8O0YC,18.735929,4,0
BM25,dr squatch soap,B00HMSU4ZE,14.218898,5,0
BM25,dr squatch soap,B08XN4Z6NQ,14.040267,6,0
BM25,dr squatch soap,B00N5I46BI,12.279056,7,0
BM25,dr squatch soap,B07Z6Q3HF2,11.829912,8,0
BM25,dr squatch soap,B07G3GSRMF,10.798939,9,0
BM25,dr squatch soap,B014PEZR1S,10.619624,10,0
BM25,dr teals epsom salt,B00HMSU4ZE,43.284687,1,3
BM25,dr teals epsom salt,B07NJQ9RRG,38.338804,2,0
BM25,dr teals epsom salt,B01AL8O0YC,35.870708,3,0
BM25,dr teals epsom salt,B076L558R3,17.374749,4,0
BM25,dr teals epsom salt,B0831QWDZ3,15.90741,5,0
BM25,dr teals epsom salt,B08XN4Z6NQ,14.040267,6,0
BM25,dr teals epsom salt,B002D6RJSK,13.45095,7,0
BM25,dr teals epsom salt,B00N5I46BI,12.279056,8,0
BM25,dr teals epsom salt,B0829DGWD5,12.211105,9,0
BM25,dr teals epsom salt,B007GADYL4,11.771651,10,0
BM25,draco pop funko,B07TZMZK6J,22.880584,1,0
BM25,draco pop funko,B01M5KD9Y6,22.631306,2,0
BM25,draco pop funko,B00OI14F9E,22.589802,3,0
BM25,draco pop funko,B07NCL5J23,22.427458,4,0
BM25,draco pop funko,B01N6B15WW,22.075885,5,0
BM25,draco pop funko,B07DFC39GZ,21.908265,6,0
BM25,draco pop funko,B07DFDV368,21.744958,7,0
BM25,draco pop funko,B07GT5DTQ9,21.686444,8,0
BM25,draco pop funko,B07TSWZCWH,21.61869,9,0
BM25,draco pop funko,B07W4RYV4Y,21.551387,10,0
BM25,dragon ball z clothes,B07XJFMYGN,28.79831,1,0
BM25,dragon ball z clothes,B085VFQR89,27.009559,2,0
BM25,dragon ball z clothes,B00SCZSDJK,25.572749,3,0
BM25,dragon ball z clothes,B018NXUQH2,24.601284,4,0
BM25,dragon ball z clothes,B0164U55AY,22.195984,5,0
BM25,dragon ball z clothes,B07S6FXXQY,16.621149,6,3
BM25,dragon ball z clothes,B01302GZZ8,16.350047,7,0
BM25,dragon ball z clothes,B07C6Z987R,16.241772,8,0
BM25,dragon ball z clothes,B07MBDXQ2H,14.648765,9,0
BM25,dragon ball z clothes,B07L61C564,14.042956,10,0
BM25,drain cleaning blades,B00BUAIL28,16.291267,1,0
BM25,drain cleaning blades,B0053941KI,16.272726,2,0
BM25,drain cleaning blades,B08XW4GFTC,15.522665,3,0
BM25,drain cleaning blades,B084VJCT74,15.485933,4,1
BM25,drain cleaning blades,B08GL6ZMKF,15.047121,5,0
BM25,drain cleaning blades,B0092LXW30,14.876643,6,0
BM25,drain cleaning blades,B01BIW8K50,14.476843,7,0
BM25,drain cleaning blades,B07XJXVLHB,13.993445,8,0
BM25,drain cleaning blades,B0077I6KFC,13.873917,9,0
BM25,drain cleaning blades,B001HW87PK,13.584183,10,0
BM25,dream on me play pen,B006Z2BZBU,20.697482,1,1
BM25,dream on me play pen,B01MTSHHUD,20.595375,2,1
BM25,dream on me play pen,B01LZP1QSE,17.416847,3,1
BM25,dream on me play pen,B004JU0H6O,17.344339,4,1
BM25,dream on me play pen,B00FOL7RWY,16.650486,5,0
BM25,dream on me play pen,B07SDH646B,16.440628,6,0
BM25,dream on me play pen,B08F43SNBS,16.429429,7,0
BM25,dream on me play pen,B00EANJX5Q,16.219674,8,0
BM25,dream on me play pen,B0030UUBMO,15.073647,9,0
BM25,dream on me play pen,B0035ER8NU,14.868402,10,0
BM25,dream pairs flats for women,B01E1QO3WY,34.730826,1,3
BM25,dream pairs flats for women,B01N785AAH,34.372503,2,0
BM25,dream pairs flats for women,B00ZB69ZBS,32.468146,3,0
BM25,dream pairs flats for women,B07TVJCLVX,31.708567,4,0
BM25,dream pairs flats for women,B078TPDLYP,29.170629,5,0
BM25,dream pairs flats for women,B07G2X6395,25.436849,6,0
BM25,dream pairs flats for women,B01MS0CP73,22.58758,7,0
BM25,dream pairs flats for women,B06XJG7SKR,22.494995,8,0
BM25,dream pairs flats for women,B07TBF5LW1,22.182478,9,0
BM25,dream pairs flats for women,B071P3PRNZ,22.127699,10,0
BM25,dream team pennant,B083Z4QNYM,23.18112,1,2
BM25,dream team pennant,B00K79J15E,21.21233,2,0
BM25,dream team pennant,B01JGQF40Y,13.559074,3,0
BM25,dream team pennant,B081C2TLR5,13.499894,4,0
BM25,dream team pennant,B07G2VL6BN,13.27188,5,0
BM25,dream team pennant,B0744D19DQ,13.036376,6,0
BM25,dream team pennant,B07SQJY3C6,13.002117,7,0
BM25,dream team pennant,B0019I1CW2,12.621269,8,0
BM25,dream team pennant,B098Y92BLD,12.450702,9,0
BM25,dream team pennant,B099875YXW,12.325038,10,0
BM25,dreamstation,B073FMPD14,16.733111,1,1
BM25,dreamstation,B07N44Y8WC,16.467755,2,1
BM25,dreamstation,B01N3SRZ76,16.381965,3,0
BM25,dreamstation,B01FS0MKC2,15.924268,4,1
BM25,dreamstation,B01LDDNZY0,13.52606,5,1
BM25,dreamstation,B00LQA5Y4K,0.0,6,0
BM25,dreamstation,B07B41FL3L,0.0,7,0
BM25,dreamstation,1771642483,0.0,8,0
BM25,dreamstation,B00K6Q16GA,0.0,9,0
BM25,dreamstation,B098DYQKZ7,0.0,10,0
BM25,dreidel,B077MXBNN8,19.468378,1,0
BM25,dreidel,B01N3T0OLX,18.90691,2,3
BM25,dreidel,B09F1CDD4N,15.084781,3,0
BM25,dreidel,B00LQA5Y4K,0.0,4,0
BM25,dreidel,B07B41FL3L,0.0,5,0
BM25,dreidel,1771642483,0.0,6,0
BM25,dreidel,B00K6Q16GA,0.0,7,0
BM25,dreidel,B098DYQKZ7,0.0,8,0
BM25,dreidel,B07RW3WSVC,0.0,9,0
BM25,dreidel,B0823C5G5B,0.0,10,0
BM25,dremel cordless,B008DRY5AI,22.659866,1,0
BM25,dremel cordless,B00005AXI0,16.865166,2,0
BM25,dremel cordless,B0002SMODQ,16.849742,3,0
BM25,dremel cordless,B0000302ZX,16.080257,4,0
BM25,dremel cordless,B07YF7LD67,15.014694,5,0
BM25,dremel cordless,B002BAHF8W,14.378865,6,0
BM25,dremel cordless,B00BHGJHMI,14.164762,7,0
BM25,dremel cordless,B00D3RR3C0,13.998017,8,0
BM25,dremel cordless,B005JRJFSM,13.744547,9,0
BM25,dremel cordless,B07PJVJY5D,13.617302,10,0
BM25,drip charger for a car battery,B07XMJDJX7,29.674433,1,0
BM25,drip charger for a car battery,B07T9S3Q5N,27.158824,2,0
BM25,drip charger for a car battery,B07BP9283K,26.821888,3,0
BM25,drip charger for a car battery,B07GLV6GVH,26.526452,4,0
BM25,drip charger for a car battery,B00OH582QI,26.138682,5,0
BM25,drip charger for a car battery,B07V3L7F91,25.932804,6,0
BM25,drip charger for a car battery,B0034DUR6W,25.891389,7,0
BM25,drip charger for a car battery,B07Z48DB2H,25.092223,8,0
BM25,drip charger for a car battery,B07J6FWK57,24.932654,9,0
BM25,drip charger for a car battery,B07B6R8P52,24.852659,10,0
BM25,droid turbo 2 case holster,B017CLPMIO,42.58845,1,3
BM25,droid turbo 2 case holster,B00FP42VUS,18.992195,2,0
BM25,droid turbo 2 case holster,B077JF5MZL,18.324111,3,0
BM25,droid turbo 2 case holster,B01EXMPSCA,17.521848,4,0
BM25,droid turbo 2 case holster,B01LDWDO1A,17.066225,5,0
BM25,droid turbo 2 case holster,B01M6CAW7F,16.311394,6,0
BM25,droid turbo 2 case holster,B07JN3QHG1,16.179806,7,0
BM25,droid turbo 2 case holster,B000NOBA02,15.7974,8,0
BM25,droid turbo 2 case holster,B078HZZF41,15.614825,9,0
BM25,droid turbo 2 case holster,B07X9KGBQF,15.417777,10,0
BM25,dry needling needles,184819255X,20.492535,1,1
BM25,dry needling needles,B003AOHVMI,13.52754,2,0
BM25,dry needling needles,B00FB1C3PS,13.357583,3,0
BM25,dry needling needles,B07LFZNLZ9,13.349682,4,0
BM25,dry needling needles,B074DXB76R,13.080975,5,0
BM25,dry needling needles,B092J2CQDQ,12.856297,6,0
BM25,dry needling needles,B081773CXP,12.825967,7,0
BM25,dry needling needles,B00RNY44CQ,12.738654,8,0
BM25,dry needling needles,B07W99K2TZ,12.428036,9,0
BM25,dry needling needles,B01IRPB6QG,12.248122,10,0
BM25,dry pak phone case for iphone plus tgat floats,B07HFD78KJ,32.27368,1,0
BM25,dry pak phone case for iphone plus tgat floats,B01HRJG1P4,31.329578,2,0
BM25,dry pak phone case for iphone plus tgat floats,B07TL74L3W,30.335635,3,0
BM25,dry pak phone case for iphone plus tgat floats,B08CZ1867R,30.297559,4,0
BM25,dry pak phone case for iphone plus tgat floats,B078F9L88P,30.210933,5,0
BM25,dry pak phone case for iphone plus tgat floats,B07PT6SG5C,29.989157,6,0
BM25,dry pak phone case for iphone plus tgat floats,B07QDXRY1V,29.494101,7,0
BM25,dry pak phone case for iphone plus tgat floats,B01KK8TZMU,29.045043,8,0
BM25,dry pak phone case for iphone plus tgat floats,B07BGXBD1C,28.995811,9,0
BM25,dry pak phone case for iphone plus tgat floats,B01MQ1GSDW,28.92833,10,0
BM25,drywall screwdriver,B072QXPLRJ,14.127051,1,0
BM25,drywall screwdriver,B07G2SNBRY,13.99989,2,0
BM25,drywall screwdriver,B002GQ3KNK,13.738597,3,1
BM25,drywall screwdriver,B01ES1ROQY,13.051019,4,0
BM25,drywall screwdriver,B01MR36K8T,13.034034,5,0
BM25,drywall screwdriver,B071X9SW1B,12.934224,6,0
BM25,drywall screwdriver,B07LHCJ3SK,12.548834,7,0
BM25,drywall screwdriver,B003O684VY,12.429109,8,0
BM25,drywall screwdriver,B004Z555QA,12.369621,9,0
BM25,drywall screwdriver,B07V571J15,12.282371,10,0
BM25,drywall tape,B07G2SNBRY,23.720639,1,1
BM25,drywall tape,B076KNF874,18.674979,2,0
BM25,drywall tape,B08RP1KDC2,17.572514,3,0
BM25,drywall tape,B084ST93JP,14.477644,4,0
BM25,drywall tape,B072QXPLRJ,14.127051,5,0
BM25,drywall tape,B01ES1ROQY,13.051019,6,0
BM25,drywall tape,B01MR36K8T,13.034034,7,0
BM25,drywall tape,B071X9SW1B,12.934224,8,0
BM25,drywall tape,B07LHCJ3SK,12.548834,9,0
BM25,drywall tape,B003O684VY,12.429109,10,0
BM25,dslr camera,B07SWQYSHH,18.524109,1,0
BM25,dslr camera,B0723D3FVL,18.133213,2,0
BM25,dslr camera,B072JRNNTG,17.598483,3,0
BM25,dslr camera,B075R4W7FQ,16.864121,4,0
BM25,dslr camera,B07XRDRK14,16.71921,5,0
BM25,dslr camera,B07NRNTXBK,16.658024,6,0
BM25,dslr camera,B08CJRCXH6,16.60141,7,0
BM25,dslr camera,B08FRRNNVN,16.519524,8,0
BM25,dslr camera,B079GDB7C7,16.005371,9,0
BM25,dslr camera,B07P67NCX3,15.927033,10,0
BM25,dual zone wine cooler,B081JPXTCF,32.827274,1,0
BM25,dual zone wine cooler,B07SLPQKK4,25.97732,2,0
BM25,dual zone wine cooler,B07HSG58NP,22.057691,3,3
BM25,dual zone wine cooler,B0001V2HF4,21.083173,4,0
BM25,dual zone wine cooler,B07M6M2LZ6,19.858944,5,0
BM25,dual zone wine cooler,B07YKSZDHC,18.113269,6,0
BM25,dual zone wine cooler,B006VFED2E,17.288923,7,0
BM25,dual zone wine cooler,B07QY4WZND,17.223704,8,0
BM25,dual zone wine cooler,B07Q4RPNWJ,17.091088,9,0
BM25,dual zone wine cooler,B01N9RPCT5,16.882678,10,0
BM25,dulcolax,B00HSS1WHM,13.435725,1,2
BM25,dulcolax,B00LQA5Y4K,0.0,2,0
BM25,dulcolax,B07B41FL3L,0.0,3,0
BM25,dulcolax,1771642483,0.0,4,0
BM25,dulcolax,B00K6Q16GA,0.0,5,0
BM25,dulcolax,B098DYQKZ7,0.0,6,0
BM25,dulcolax,B07RW3WSVC,0.0,7,0
BM25,dulcolax,B0823C5G5B,0.0,8,0
BM25,dulcolax,B0797ZCKW3,0.0,9,0
BM25,dulcolax,B07YLM1ZC9,0.0,10,0
BM25,dumbbell set with rack 5-50 lbs,B092W4Y8W7,32.098606,1,0
BM25,dumbbell set with rack 5-50 lbs,B07TTTXYKC,30.125676,2,0
BM25,dumbbell set with rack 5-50 lbs,B085TKFQJG,28.578116,3,1
BM25,dumbbell set with rack 5-50 lbs,B00245PTPU,25.871374,4,0
BM25,dumbbell set with rack 5-50 lbs,B08KFYHX3S,25.243186,5,0
BM25,dumbbell set with rack 5-50 lbs,B009GC76NW,24.249333,6,0
BM25,dumbbell set with rack 5-50 lbs,B072QF9L9F,23.945456,7,0
BM25,dumbbell set with rack 5-50 lbs,B089NNQX6Y,22.620761,8,0
BM25,dumbbell set with rack 5-50 lbs,B077ZGS799,21.475945,9,0
BM25,dumbbell set with rack 5-50 lbs,B08MQ2R5T3,20.032296,10,0
BM25,dumbbells set with rack,B092W4Y8W7,31.043393,1,0
BM25,dumbbells set with rack,B07TTTXYKC,26.752175,2,0
BM25,dumbbells set with rack,B085TKFQJG,25.034601,3,0
BM25,dumbbells set with rack,B072QF9L9F,24.344098,4,0
BM25,dumbbells set with rack,B077ZGS799,21.933463,5,0
BM25,dumbbells set with rack,B07B3S2XMW,21.567464,6,0
BM25,dumbbells set with rack,B009GC76NW,20.934318,7,0
BM25,dumbbells set with rack,B08MQ2R5T3,19.019152,8,0
BM25,dumbbells set with rack,B089NNQX6Y,18.861006,9,0
BM25,dumbbells set with rack,B00427MWNU,18.802116,10,0
BM25,dunkaroo oreos,B0081BE3E4,8.054182,1,0
BM25,dunkaroo oreos,B07Q8DTKR9,7.624396,2,0
BM25,dunkaroo oreos,B0857G61K4,5.27506,3,0
BM25,dunkaroo oreos,B08141J3YP,5.004996,4,0
BM25,dunkaroo oreos,B00LQA5Y4K,0.0,5,0
BM25,dunkaroo oreos,B07B41FL3L,0.0,6,0
BM25,dunkaroo oreos,1771642483,0.0,7,0
BM25,dunkaroo oreos,B00K6Q16GA,0.0,8,0
BM25,dunkaroo oreos,B098DYQKZ7,0.0,9,0
BM25,dunkaroo oreos,B07RW3WSVC,0.0,10,0
BM25,dutch oven cleaner,B000N4WN08,23.922547,1,0
BM25,dutch oven cleaner,B00YOKWBI6,23.67349,2,0
BM25,dutch oven cleaner,B000H87MEM,23.232451,3,0
BM25,dutch oven cleaner,1515116379,22.341189,4,0
BM25,dutch oven cleaner,B0000TPDJE,22.208185,5,0
BM25,dutch oven cleaner,B07DR5GTQD,20.341383,6,0
BM25,dutch oven cleaner,B004S3NAPM,19.775515,7,0
BM25,dutch oven cleaner,B01JAUX5WA,19.54308,8,0
BM25,dutch oven cleaner,B01BDWQE3A,18.679048,9,0
BM25,dutch oven cleaner,B00063RWYI,17.141557,10,0
BM25,dutch ovens cast iron enamel 8-10,B000N4WN08,39.599452,1,0
BM25,dutch ovens cast iron enamel 8-10,B00YOKWBI6,30.833138,2,3
BM25,dutch ovens cast iron enamel 8-10,B00063RWYI,29.184844,3,0
BM25,dutch ovens cast iron enamel 8-10,B07VY99ZTS,27.657813,4,0
BM25,dutch ovens cast iron enamel 8-10,B07SDQNN6L,27.646821,5,0
BM25,dutch ovens cast iron enamel 8-10,B01JAUX5WA,27.251532,6,0
BM25,dutch ovens cast iron enamel 8-10,B000H87MEM,26.864798,7,0
BM25,dutch ovens cast iron enamel 8-10,B07CYQGRCZ,26.315217,8,0
BM25,dutch ovens cast iron enamel 8-10,B07MR6MBP1,25.452701,9,0
BM25,dutch ovens cast iron enamel 8-10,B06XDQ82G6,24.628919,10,0
BM25,duvet full size,B08293PWKY,18.278389,1,0
BM25,duvet full size,B06WVLQ2K9,17.370982,2,0
BM25,duvet full size,B07SQP61KZ,16.816028,3,0
BM25,duvet full size,B07SN1S179,16.043694,4,0
BM25,duvet full size,B07RY4RW2B,15.950482,5,0
BM25,duvet full size,B07Y9NLS5W,15.934238,6,0
BM25,duvet full size,B01MTPVMSG,15.901456,7,0
BM25,duvet full size,B076C296F8,15.792752,8,0
BM25,duvet full size,B078HRWFS4,15.738766,9,0
BM25,duvet full size,B074TFZF6V,15.595203,10,0
BM25,dws779,B071DZ8CVJ,14.025331,1,0
BM25,dws779,B00LQA5Y4K,0.0,2,0
BM25,dws779,B07B41FL3L,0.0,3,0
BM25,dws779,1771642483,0.0,4,0
BM25,dws779,B00K6Q16GA,0.0,5,0
BM25,dws779,B098DYQKZ7,0.0,6,0
BM25,dws779,B07RW3WSVC,0.0,7,0
BM25,dws779,B0823C5G5B,0.0,8,0
BM25,dws779,B0797ZCKW3,0.0,9,0
BM25,dws779,B07YLM1ZC9,0.0,10,0
BM25,dxl chair big and tall,B01IW0NXLM,37.966793,1,0
BM25,dxl chair big and tall,B07NXXBRMQ,32.024109,2,0
BM25,dxl chair big and tall,B0758HV5FG,26.846958,3,0
BM25,dxl chair big and tall,B08FMNTGDR,22.103536,4,0
BM25,dxl chair big and tall,B07X13F7VB,21.4456,5,0
BM25,dxl chair big and tall,B083545L5B,21.272732,6,2
BM25,dxl chair big and tall,B075DK6R66,20.355566,7,0
BM25,dxl chair big and tall,B076CRCKNT,20.016252,8,0
BM25,dxl chair big and tall,B07J6FH15N,18.579157,9,0
BM25,dxl chair big and tall,B07SH16Z5P,18.503646,10,0
BM25,dxlover,B0897V62TX,15.520006,1,3
BM25,dxlover,B08RDKFB4P,13.754704,2,3
BM25,dxlover,B00LQA5Y4K,0.0,3,0
BM25,dxlover,B07B41FL3L,0.0,4,0
BM25,dxlover,1771642483,0.0,5,0
BM25,dxlover,B00K6Q16GA,0.0,6,0
BM25,dxlover,B098DYQKZ7,0.0,7,0
BM25,dxlover,B07RW3WSVC,0.0,8,0
BM25,dxlover,B0823C5G5B,0.0,9,0
BM25,dxlover,B0797ZCKW3,0.0,10,0
BM25,dymo labelmanager 280,B01EJ5G528,47.369637,1,1
BM25,dymo labelmanager 280,B07R5LWQXK,38.760284,2,0
BM25,dymo labelmanager 280,B07S9X6J1D,38.463499,3,0
BM25,dymo labelmanager 280,B07M5VS6WH,35.313461,4,1
BM25,dymo labelmanager 280,B01CP6O4X0,30.962982,5,1
BM25,dymo labelmanager 280,B005X9VZ70,30.799196,6,0
BM25,dymo labelmanager 280,B07B1XZF3W,17.170508,7,0
BM25,dymo labelmanager 280,B00BE5TNAS,16.064146,8,0
BM25,dymo labelmanager 280,B01MEEI5WC,16.000417,9,0
BM25,dymo labelmanager 280,B001U729QK,15.326793,10,0
BM25,dynamic biotics probiotics stonehenge,B07L41DQB6,16.962498,1,0
BM25,dynamic biotics probiotics stonehenge,B0811P73BT,16.631488,2,0
BM25,dynamic biotics probiotics stonehenge,B00Y8MP4G6,12.631661,3,0
BM25,dynamic biotics probiotics stonehenge,B07G3GSRMF,12.451197,4,2
BM25,dynamic biotics probiotics stonehenge,B079H53D2B,12.381034,5,0
